Id,Sales
1,7509.21362003606
2,7509.21362003606
3,7509.21362003606
4,7509.21362003606
5,7509.21362003606
6,7509.21362003606
7,7509.21362003606
8,7509.21362003606
9,7509.21362003606
10,7509.21362003606
11,7509.21362003606
12,7509.21362003606
13,7509.21362003606
14,7509.21362003606
15,7509.21362003606
16,7509.21362003606
17,7509.21362003606
18,7509.21362003606
19,7509.21362003606
20,7509.21362003606
21,7509.21362003606
22,7509.21362003606
23,7509.21362003606
24,7509.21362003606
25,7509.21362003606
26,7509.21362003606
27,7509.21362003606
28,7509.21362003606
29,7509.21362003606
30,7509.21362003606
31,7509.21362003606
32,7509.21362003606
33,7509.21362003606
34,7509.21362003606
35,7509.21362003606
36,7509.21362003606
37,7509.21362003606
38,7509.21362003606
39,7509.21362003606
40,7509.21362003606
41,7509.21362003606
42,7509.21362003606
43,7509.21362003606
44,7509.21362003606
45,7509.21362003606
46,7509.21362003606
47,7509.21362003606
48,7509.21362003606
49,7509.21362003606
50,7509.21362003606
51,7509.21362003606
52,7509.21362003606
53,7509.21362003606
54,7509.21362003606
55,7509.21362003606
56,7509.21362003606
57,7509.21362003606
58,7509.21362003606
59,7509.21362003606
60,7509.21362003606
61,7509.21362003606
62,7509.21362003606
63,7509.21362003606
64,7509.21362003606
65,7509.21362003606
66,7509.21362003606
67,7509.21362003606
68,7509.21362003606
69,7509.21362003606
70,7509.21362003606
71,7509.21362003606
72,7509.21362003606
73,7509.21362003606
74,7509.21362003606
75,7509.21362003606
76,7509.21362003606
77,7509.21362003606
78,7509.21362003606
79,7509.21362003606
80,7509.21362003606
81,7509.21362003606
82,7509.21362003606
83,7509.21362003606
84,7509.21362003606
85,7509.21362003606
86,7509.21362003606
87,7509.21362003606
88,7509.21362003606
89,7509.21362003606
90,7509.21362003606
91,7509.21362003606
92,7509.21362003606
93,7509.21362003606
94,7509.21362003606
95,7509.21362003606
96,7509.21362003606
97,7509.21362003606
98,7509.21362003606
99,7509.21362003606
100,7509.21362003606
101,7509.21362003606
102,7509.21362003606
103,7509.21362003606
104,7509.21362003606
105,7509.21362003606
106,7509.21362003606
107,7509.21362003606
108,7509.21362003606
109,7509.21362003606
110,7509.21362003606
111,7509.21362003606
112,7509.21362003606
113,7509.21362003606
114,7509.21362003606
115,7509.21362003606
116,7509.21362003606
117,7509.21362003606
118,7509.21362003606
119,7509.21362003606
120,7509.21362003606
121,7509.21362003606
122,7509.21362003606
123,7509.21362003606
124,7509.21362003606
125,7509.21362003606
126,7509.21362003606
127,7509.21362003606
128,7509.21362003606
129,7509.21362003606
130,7509.21362003606
131,7509.21362003606
132,7509.21362003606
133,7509.21362003606
134,7509.21362003606
135,7509.21362003606
136,7509.21362003606
137,7509.21362003606
138,7509.21362003606
139,7509.21362003606
140,7509.21362003606
141,7509.21362003606
142,7509.21362003606
143,7509.21362003606
144,7509.21362003606
145,7509.21362003606
146,7509.21362003606
147,7509.21362003606
148,7509.21362003606
149,7509.21362003606
150,7509.21362003606
151,7509.21362003606
152,7509.21362003606
153,7509.21362003606
154,7509.21362003606
155,7509.21362003606
156,7509.21362003606
157,7509.21362003606
158,7509.21362003606
159,7509.21362003606
160,7509.21362003606
161,7509.21362003606
162,7509.21362003606
163,7509.21362003606
164,7509.21362003606
165,7509.21362003606
166,7509.21362003606
167,7509.21362003606
168,7509.21362003606
169,7509.21362003606
170,7509.21362003606
171,7509.21362003606
172,7509.21362003606
173,7509.21362003606
174,7509.21362003606
175,7509.21362003606
176,7509.21362003606
177,7509.21362003606
178,7509.21362003606
179,7509.21362003606
180,7509.21362003606
181,7509.21362003606
182,7509.21362003606
183,7509.21362003606
184,7509.21362003606
185,7509.21362003606
186,7509.21362003606
187,7509.21362003606
188,7509.21362003606
189,7509.21362003606
190,7509.21362003606
191,7509.21362003606
192,7509.21362003606
193,7509.21362003606
194,7509.21362003606
195,7509.21362003606
196,7509.21362003606
197,7509.21362003606
198,7509.21362003606
199,7509.21362003606
200,7509.21362003606
201,7509.21362003606
202,7509.21362003606
203,7509.21362003606
204,7509.21362003606
205,7509.21362003606
206,7509.21362003606
207,7509.21362003606
208,7509.21362003606
209,7509.21362003606
210,7509.21362003606
211,7509.21362003606
212,7509.21362003606
213,7509.21362003606
214,7509.21362003606
215,7509.21362003606
